event_name,city,state,latitude,longitude,start_date,start_time,end_date,end_time,religious_spiritual,cultural_heritage,literature_poetry,art_exhibition,dance_performing,film_media,comedy_standup,music_classical_folk,music_contemporary,nightlife,celebrity_event,food_culinary,fashion_lifestyle,wellness_mental,nature_outdoor,education_workshop,technology_innovation,hackathon_coding,startup_business,academic_conference,roadshow,airshow_aviation,auto_motor,gaming_esports,science_space,sports_fitness,adventure_extreme,community_social,government_public,trade_expo,sunset_view,sunrise_view,seaside_beach,mountain_climbing,boating_cruise,wildlife_safari,desert_experience,snow_activity,heritage_walk,street_festival,local_fair,lake_activity,forest_trail,island_experience,river_ghat
Technology Innovation Expo,Kodaikanal,Tamil Nadu,22.08918,87.587015,2026-02-01,09:00,2026-02-03,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technology Innovation Expo,Rishikesh,Uttarakhand,11.523312,83.632838,2026-09-08,09:00,2026-09-10,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Classical Music Concert,Kodaikanal,Tamil Nadu,9.65004,80.162269,2026-04-08,09:00,2026-04-08,18:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Contemporary Music Concert,Guwahati,Assam,25.472873,93.572718,2026-04-28,09:00,2026-04-28,18:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nature & Forest Trail,Puri,Odisha,24.221386,70.416478,2026-08-10,09:00,2026-08-10,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Technology Innovation Expo,Jaisalmer,Rajasthan,23.254355,71.023047,2026-04-05,09:00,2026-04-06,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nature & Forest Trail,Udaipur,Rajasthan,24.744799,74.444241,2026-09-22,09:00,2026-09-23,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Contemporary Music Concert,Srinagar,Jammu and Kashmir,27.758528,80.190957,2026-07-04,09:00,2026-07-05,18:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technology Innovation Expo,Haridwar,Uttarakhand,34.73292,93.21693,2026-10-14,09:00,2026-10-14,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beach Sunset Experience,Mumbai,Maharashtra,34.243486,72.415529,2026-03-12,09:00,2026-03-12,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Classical Music Concert,Rajgir,Bihar,32.11021,87.850866,2026-05-27,09:00,2026-05-28,18:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Contemporary Music Concert,Goa,Goa,13.183231,73.833178,2026-06-22,09:00,2026-06-22,18:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Startup & Business Conference,Delhi,Delhi,11.274263,91.142378,2026-02-25,09:00,2026-02-25,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Contemporary Music Concert,Mysuru,Karnataka,24.799478,68.329853,2026-02-10,09:00,2026-02-10,18:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Community Cultural Festival,Rishikesh,Uttarakhand,9.77383,92.058313,2026-10-31,09:00,2026-11-01,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Classical Music Concert,Rameswaram,Tamil Nadu,23.632114,87.682045,2026-04-26,09:00,2026-04-28,18:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technology Innovation Expo,Patna,Bihar,29.618089,81.416616,2026-11-22,09:00,2026-11-24,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Contemporary Music Concert,Trivandrum,Kerala,22.97968,81.50157,2026-07-09,09:00,2026-07-11,18:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beach Sunset Experience,Mussoorie,Uttarakhand,16.960994,93.917261,2026-04-26,09:00,2026-04-28,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Community Cultural Festival,Bhopal,Madhya Pradesh,29.75661,96.959922,2026-09-18,09:00,2026-09-18,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Contemporary Music Concert,Udaipur,Rajasthan,9.332548,96.411381,2026-08-18,09:00,2026-08-18,18:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Contemporary Music Concert,Gokarna,Karnataka,11.301995,70.613435,2026-03-29,09:00,2026-03-29,18:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Contemporary Music Concert,Mussoorie,Uttarakhand,31.28581,87.024875,2026-06-04,09:00,2026-06-06,18:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technology Innovation Expo,Patna,Bihar,21.09711,75.063271,2026-03-15,09:00,2026-03-15,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beach Sunset Experience,Puri,Odisha,22.197711,91.718549,2026-04-21,09:00,2026-04-23,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Community Cultural Festival,Munnar,Kerala,33.018502,84.665716,2026-01-08,09:00,2026-01-10,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Startup & Business Conference,Gangtok,Sikkim,26.703207,73.029732,2026-11-10,09:00,2026-11-12,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beach Sunset Experience,Bhopal,Madhya Pradesh,26.381875,94.892734,2026-03-01,09:00,2026-03-01,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Technology Innovation Expo,Varanasi,Uttar Pradesh,27.204994,76.994852,2026-05-26,09:00,2026-05-26,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Classical Music Concert,Indore,Madhya Pradesh,8.497178,68.964033,2026-07-25,09:00,2026-07-26,18:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Contemporary Music Concert,Jamshedpur,Jharkhand,11.068934,78.405061,2026-11-21,09:00,2026-11-23,18:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Startup & Business Conference,Mysuru,Karnataka,30.113182,68.238133,2026-11-15,09:00,2026-11-16,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technology Innovation Expo,Manali,Himachal Pradesh,24.536173,86.446478,2026-07-25,09:00,2026-07-26,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Startup & Business Conference,Hampi,Karnataka,33.255162,81.509409,2026-02-02,09:00,2026-02-04,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technology Innovation Expo,Rameswaram,Tamil Nadu,34.787849,72.163678,2026-09-27,09:00,2026-09-27,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Classical Music Concert,Ooty,Tamil Nadu,24.512135,72.116888,2026-09-01,09:00,2026-09-01,18:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technology Innovation Expo,Gangtok,Sikkim,32.665387,70.322935,2026-08-23,09:00,2026-08-24,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Classical Music Concert,Bhubaneswar,Odisha,34.666142,88.405723,2026-04-22,09:00,2026-04-22,18:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Contemporary Music Concert,Rishikesh,Uttarakhand,30.84265,76.826545,2026-02-22,09:00,2026-02-23,18:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Community Cultural Festival,Hampi,Karnataka,30.946581,68.688388,2026-05-15,09:00,2026-05-16,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Community Cultural Festival,Ranchi,Jharkhand,20.389119,82.862093,2026-09-17,09:00,2026-09-17,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Startup & Business Conference,Mysuru,Karnataka,14.356239,95.967044,2026-03-09,09:00,2026-03-10,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nature & Forest Trail,Gokarna,Karnataka,25.280398,81.048467,2026-10-08,09:00,2026-10-09,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Community Cultural Festival,Delhi,Delhi,9.266274,78.443322,2026-09-22,09:00,2026-09-22,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Classical Music Concert,Jaisalmer,Rajasthan,16.463137,76.397715,2026-05-12,09:00,2026-05-12,18:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Classical Music Concert,Hampi,Karnataka,29.830429,87.068754,2026-04-05,09:00,2026-04-07,18:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cultural Heritage Walk,Jodhpur,Rajasthan,24.042984,87.274047,2026-05-15,09:00,2026-05-17,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Nature & Forest Trail,Bhopal,Madhya Pradesh,13.515611,75.459848,2026-07-29,09:00,2026-07-31,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Community Cultural Festival,Konark,Odisha,26.331849,91.999178,2026-02-20,09:00,2026-02-21,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Classical Music Concert,Bhopal,Madhya Pradesh,18.97879,73.578103,2026-01-24,09:00,2026-01-24,18:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nature & Forest Trail,Kodaikanal,Tamil Nadu,20.881905,91.790274,2026-02-04,09:00,2026-02-05,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Classical Music Concert,Hyderabad,Telangana,15.061983,94.916606,2026-04-26,09:00,2026-04-26,18:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cultural Heritage Walk,Dharamshala,Himachal Pradesh,24.183624,87.422743,2026-01-10,09:00,2026-01-12,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Nature & Forest Trail,Mumbai,Maharashtra,13.954608,69.746658,2026-08-02,09:00,2026-08-02,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Startup & Business Conference,Madurai,Tamil Nadu,21.47211,82.925199,2026-05-13,09:00,2026-05-14,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beach Sunset Experience,Nainital,Uttarakhand,24.998376,83.544434,2026-02-23,09:00,2026-02-24,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Startup & Business Conference,Patna,Bihar,26.476984,89.951307,2026-02-22,09:00,2026-02-22,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beach Sunset Experience,Varanasi,Uttar Pradesh,18.019057,91.114172,2026-11-28,09:00,2026-11-28,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Classical Music Concert,Gwalior,Madhya Pradesh,34.050868,83.104712,2026-10-07,09:00,2026-10-07,18:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beach Sunset Experience,Srinagar,Jammu and Kashmir,33.713541,93.084162,2026-09-18,09:00,2026-09-18,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Cultural Heritage Walk,Ranchi,Jharkhand,8.183279,78.021717,2026-04-18,09:00,2026-04-19,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Classical Music Concert,Patna,Bihar,28.59728,72.715051,2026-08-25,09:00,2026-08-26,18:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cultural Heritage Walk,Lucknow,Uttar Pradesh,25.464326,72.409723,2026-07-16,09:00,2026-07-18,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Classical Music Concert,Ooty,Tamil Nadu,8.94309,72.911576,2026-10-14,09:00,2026-10-14,18:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cultural Heritage Walk,Ujjain,Madhya Pradesh,31.970981,96.190456,2026-09-04,09:00,2026-09-06,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Cultural Heritage Walk,Guwahati,Assam,23.76666,92.35344,2026-10-16,09:00,2026-10-16,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Community Cultural Festival,Madurai,Tamil Nadu,23.046932,88.072719,2026-07-03,09:00,2026-07-03,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nature & Forest Trail,Amritsar,Punjab,25.613464,72.9271,2026-05-14,09:00,2026-05-15,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Contemporary Music Concert,Varkala,Kerala,10.379165,91.600867,2026-11-16,09:00,2026-11-16,18:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Startup & Business Conference,Shimla,Himachal Pradesh,19.177888,72.836421,2026-02-25,09:00,2026-02-25,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Startup & Business Conference,Trivandrum,Kerala,14.468943,73.595813,2026-05-18,09:00,2026-05-19,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technology Innovation Expo,Rameswaram,Tamil Nadu,32.069479,74.999504,2026-10-03,09:00,2026-10-05,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cultural Heritage Walk,Jaipur,Rajasthan,9.954774,77.990521,2026-08-06,09:00,2026-08-06,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Cultural Heritage Walk,Dharamshala,Himachal Pradesh,19.377423,96.420767,2026-01-26,09:00,2026-01-27,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Contemporary Music Concert,Trivandrum,Kerala,13.203561,82.336213,2026-10-17,09:00,2026-10-19,18:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nature & Forest Trail,Aizawl,Mizoram,33.735488,92.942151,2026-11-05,09:00,2026-11-05,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Community Cultural Festival,Madurai,Tamil Nadu,8.372103,83.249744,2026-01-01,09:00,2026-01-01,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Contemporary Music Concert,Patna,Bihar,19.482373,93.565276,2026-03-31,09:00,2026-03-31,18:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Startup & Business Conference,Haridwar,Uttarakhand,18.688663,82.306882,2026-12-25,09:00,2026-12-27,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Contemporary Music Concert,Hyderabad,Telangana,34.998854,71.730628,2026-09-26,09:00,2026-09-26,18:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Classical Music Concert,Bengaluru,Karnataka,28.323929,70.656369,2026-05-06,09:00,2026-05-08,18:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Community Cultural Festival,Lucknow,Uttar Pradesh,26.27326,95.932905,2026-03-02,09:00,2026-03-02,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Classical Music Concert,Raipur,Chhattisgarh,29.438031,89.668296,2026-07-08,09:00,2026-07-08,18:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technology Innovation Expo,Puri,Odisha,10.133868,95.875619,2026-06-17,09:00,2026-06-19,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beach Sunset Experience,Srinagar,Jammu and Kashmir,29.727358,78.444095,2026-07-06,09:00,2026-07-07,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Classical Music Concert,Bhopal,Madhya Pradesh,20.398967,94.810413,2026-05-05,09:00,2026-05-05,18:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nature & Forest Trail,Nainital,Uttarakhand,24.57282,68.161166,2026-08-07,09:00,2026-08-08,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Nature & Forest Trail,Aizawl,Mizoram,21.702123,84.957657,2026-01-23,09:00,2026-01-24,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Classical Music Concert,Amritsar,Punjab,32.338189,96.343814,2026-03-27,09:00,2026-03-29,18:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technology Innovation Expo,Srinagar,Jammu and Kashmir,13.172798,83.71131,2026-12-22,09:00,2026-12-22,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cultural Heritage Walk,Konark,Odisha,12.161121,92.931405,2026-07-09,09:00,2026-07-09,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Technology Innovation Expo,Kalimpong,West Bengal,14.300051,93.599601,2026-08-11,09:00,2026-08-11,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Technology Innovation Expo,Ranchi,Jharkhand,28.043014,77.532098,2026-05-17,09:00,2026-05-17,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
